disease_id,disease_name,generated_sentence
6,뇌하수체기능저하증(소아),저혈압 생긴 것 같아요.
6,뇌하수체기능저하증(소아),"난소기능의 저하, 체지방 증가이(가) 나타났습니다."
6,뇌하수체기능저하증(소아),"그거 뭐지, 체중 증가, 수유장애 같은 게 생겼는데, 별일은 아니겠죠?"
6,뇌하수체기능저하증(소아),혹시 뇌하수체기능저하증(소아) 징후 아닐까 걱정돼.
6,뇌하수체기능저하증(소아),뇌하수체기능저하증(소아) 맞는 거냐?
6,뇌하수체기능저하증(소아),"체중 증가이(가) 원래 이랬나, 아니 좀 아닌 것 같기도 합니다. 건조한 피부이(가) 처음에는 괜찮았거든? 근데 지금은 좀 그렇네. 그냥 변비이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요."
6,뇌하수체기능저하증(소아),날씨 바뀔 때마다 피로감이(가) 생겨. 조금만 움직여도 무월경이(가) 생겨. 운동하고 나면 구역이(가) 더 심해지는 것 같아.
6,뇌하수체기능저하증(소아),뇌하수체기능저하증(소아)이라면서요?
6,뇌하수체기능저하증(소아),뇌하수체기능저하증(소아)인지 뭔지 모르겠음.
6,뇌하수체기능저하증(소아),날씨가 변할 때마다 무월경이(가) 나타납니다.
6,뇌하수체기능저하증(소아),키 작음이(가) 악화되는 느낌이 듭니다. 무월경으로 인해 일상생활이 힘들어지고 있습니다. 스트레스 받을 때 발기부전이(가) 심해집니다.
6,뇌하수체기능저하증(소아),물을 많이 마심이(가) 안 사라지고 계속돼.
6,뇌하수체기능저하증(소아),뇌하수체기능저하증(소아) 퍼지고 있다는 얘기 들었어.
6,뇌하수체기능저하증(소아),물을 많이 마심 조금 생겼어.
6,뇌하수체기능저하증(소아),"뇌하수체기능저하증(소아) 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
6,뇌하수체기능저하증(소아),"약간 성장장애 느낌이 들긴 해요, 아닌가 싶기도 하고. 사실 체모의 감소이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요."
6,뇌하수체기능저하증(소아),"키 작음, 구역, 건조한 피부 때문에 잠도 제대로 못 자."
6,뇌하수체기능저하증(소아),최근 뇌하수체기능저하증(소아)이(가) 심각하다는 보고가 있었습니다.
7,얼굴마비(말초성 마비),혹시 얼굴마비(말초성 마비)일까 걱정되고 있습니다.
7,얼굴마비(말초성 마비),주변에 얼굴마비(말초성 마비) 확진자 있어서 무서워.
7,얼굴마비(말초성 마비),소리가 크게 들림 생긴 거 같아요? 눈물이 줄거나 늘어짐 같아.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)인 듯?
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 증상에 대해 더 알아보고 있습니다.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)이라고 해야 하나요?
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 위험성에 대한 안내를 받았습니다.
7,얼굴마비(말초성 마비),"맛을 느끼지 못함, 귀 뒷부분 통증이(가) 악화되는 느낌이 듭니다."
7,얼굴마비(말초성 마비),처음엔 입 주변 마비이(가) 별거 아니었거든? 근데 지금 좀 심각한 것 같아요.
7,얼굴마비(말초성 마비),"계절 바뀔 때마다 입 주변 마비, 귀 뒷부분 통증이(가) 심해지는 것 같아."
7,얼굴마비(말초성 마비),"몸에 얼굴마비 같은 게 느껴지긴 하는데, 잘은 모르겠어. 입 주변 마비이(가) 아픈 것 같기도 한데, 이게 그냥 그런 거겠죠?"
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)이(가) 유행하고 있다는 소식을 접했습니다.
7,얼굴마비(말초성 마비),"계절 변화에 따라 이마에 주름을 잡기가 어렵음, 귀 뒷부분 통증이(가) 악화되고 있습니다."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 검사 예약할까 고민 중이야.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 걸린 거야?
7,얼굴마비(말초성 마비),"눈물이 줄거나 늘어짐, 귀 뒷부분 통증, 입꼬리만 올라감 생겼는데, 그게 막 아픈 건 아니고 그냥 이상해."
7,얼굴마비(말초성 마비),휴식 중에도 귀 뒷부분 통증이(가) 심해지고 있습니다.
7,얼굴마비(말초성 마비),전염성이 강한 얼굴마비(말초성 마비)이(가) 유행 중이라고 합니다.
7,얼굴마비(말초성 마비),요즘 맛을 느끼지 못함 증상이 자주 생겨. 요즘 눈물이 줄거나 늘어짐 관련 증상이 많아졌어.
7,얼굴마비(말초성 마비),운동 후에 입꼬리만 올라감이(가) 더 심해지는 것 같습니다. 최근 소리가 크게 들림 증상이 빈번하게 발생합니다.
7,얼굴마비(말초성 마비),"요즘 몸 상태가 좀 그런데, 혹시 얼굴마비(말초성 마비)일까봐 좀 신경 쓰여요."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 걸렸다고 확정된 것도 아닌데 괜히 불안해져요.
7,얼굴마비(말초성 마비),"가만히 있어도 입 주변 마비, 귀 뒷부분 통증이(가) 느껴집니다."
7,얼굴마비(말초성 마비),"사실 입 주변 마비, 맛을 느끼지 못함이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 걸릴까 봐 무서워.
7,얼굴마비(말초성 마비),"얼굴마비(말초성 마비) 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
7,얼굴마비(말초성 마비),"요즘 이마에 주름을 잡기가 어렵음, 맛을 느끼지 못함 증상이 자주 생겨."
7,얼굴마비(말초성 마비),"처음에는 눈물이 줄거나 늘어짐이(가) 그냥 좀 그런 거였는데, 이게 계속돼. 처음엔 얼굴마비이(가) 별거 아니었거든? 근데 지금 좀 심각한 것 같아요."
7,얼굴마비(말초성 마비),"날씨 바뀔 때마다 소리가 크게 들림, 침이나 음식물을 흘림이(가) 생겨."
7,얼굴마비(말초성 마비),갑자기 맛을 느끼지 못함이(가) 시작됐어. 입꼬리만 올라감이(가) 점점 심해지는 것 같아. 특정 자세 취하면 소리가 크게 들림이(가) 심해져.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 조기 발견이 중요하다고 들었습니다.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)인 것 같아.
7,얼굴마비(말초성 마비),"맛을 느끼지 못함, 눈이 뻑뻑해짐, 침이나 음식물을 흘림 생긴 거 맞아?"
7,얼굴마비(말초성 마비),"특정 자세를 취할 때 얼굴마비, 눈이 뻑뻑해짐이(가) 심해집니다."
7,얼굴마비(말초성 마비),"아, 그, 얼굴마비(말초성 마비) 관련해서 조심하라는 말 들은 것 같기도 하고."
7,얼굴마비(말초성 마비),"눈물이 줄거나 늘어짐, 침이나 음식물을 흘림, 입꼬리만 올라감 느낌 오는 것 같아."
7,얼굴마비(말초성 마비),전문가들이 얼굴마비(말초성 마비) 조심하래.
7,얼굴마비(말초성 마비),"아 뭐랄까, 눈물이 줄거나 늘어짐이(가) 계속 있긴 한데, 이게 뭐 큰 문제는 아니겠죠?"
7,얼굴마비(말초성 마비),"귀 뒷부분 통증, 맛을 느끼지 못함, 눈이 뻑뻑해짐 느낌 있어요."
7,얼굴마비(말초성 마비),눈물이 줄거나 늘어짐 조금 생겼어. 이마에 주름을 잡기가 어렵음 느낌 오는 것 같아. 입 주변 마비 약간 있음.
7,얼굴마비(말초성 마비),"소리가 크게 들림, 눈물이 줄거나 늘어짐 때문에 계속 불편한데, 그거 있잖아요, 그런 거."
7,얼굴마비(말초성 마비),"소리가 크게 들림, 침이나 음식물을 흘림, 이마에 주름을 잡기가 어렵음 생긴 것 같아."
7,얼굴마비(말초성 마비),특별한 원인 없이 침이나 음식물을 흘림이(가) 생깁니다. 눈이 뻑뻑해짐이(가) 나타났습니다. 운동 후에 입꼬리만 올라감이(가) 더 심해지는 것 같습니다.
7,얼굴마비(말초성 마비),주변에 얼굴마비(말초성 마비) 환자가 많아졌대.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 맞아요?
7,얼굴마비(말초성 마비),스트레스 받으면 침이나 음식물을 흘림이(가) 심해져.
7,얼굴마비(말초성 마비),"그, 뭐랄까 귀 뒷부분 통증, 입꼬리만 올라감, 이마에 주름을 잡기가 어렵음 비슷한 거 생겼는데 좀 이상하거든."
7,얼굴마비(말초성 마비),"귀 뒷부분 통증, 얼굴마비, 입꼬리만 올라감이(가) 점점 심해지는 것 같아."
7,얼굴마비(말초성 마비),"맛을 느끼지 못함, 귀 뒷부분 통증, 눈이 뻑뻑해짐이(가) 생긴 건지 착각인지 헷갈리긴 합니다."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)이(가) 확산되고 있다는 얘기를 들었습니다.
7,얼굴마비(말초성 마비),눈이 뻑뻑해짐으로 인해 집중력이 떨어지고 있습니다.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 예방접종을 고려하고 있습니다.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)이(가) 걱정되어 검사를 고려하고 있습니다.
7,얼굴마비(말초성 마비),요즘 얼굴마비(말초성 마비) 소식 들을 때마다 기분이 묘해요.
7,얼굴마비(말초성 마비),"그, 뭐냐 얼굴마비(말초성 마비)이(가) 좀 걱정은 되긴 해요."
7,얼굴마비(말초성 마비),침이나 음식물을 흘림 생긴 거 맞아? 이마에 주름을 잡기가 어렵음 생겼어. 눈물이 줄거나 늘어짐 약간 있어.
7,얼굴마비(말초성 마비),"특별한 원인 없이 소리가 크게 들림, 얼굴마비이(가) 생깁니다."
7,얼굴마비(말초성 마비),"친구가 얼굴마비(말초성 마비) 이야기했는데, 괜히 찝찝하더라."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비)이냐?
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 검사를 예약할지 고민하고 있습니다.
7,얼굴마비(말초성 마비),"소리가 크게 들림, 입꼬리만 올라감 생긴 것 같아요."
7,얼굴마비(말초성 마비),"계절 변화에 따라 눈물이 줄거나 늘어짐, 맛을 느끼지 못함, 침이나 음식물을 흘림이(가) 악화되고 있습니다."
7,얼굴마비(말초성 마비),"몸이 좀 이상한데, 이게 얼굴마비(말초성 마비) 때문인지는 모르겠어."
7,얼굴마비(말초성 마비),이마에 주름을 잡기가 어렵음 생긴 것 같아요. 입꼬리만 올라감 온 것 같아요. 눈물이 줄거나 늘어짐 약간 있어요.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 예방접종 할까 생각 중이야.
7,얼굴마비(말초성 마비),입꼬리만 올라감이(가) 전보다 더 심각해진 느낌입니다. 눈이 뻑뻑해짐이(가) 사라지지 않고 지속되고 있습니다. 아침마다 얼굴마비 증상이 나타납니다.
7,얼굴마비(말초성 마비),"침이나 음식물을 흘림, 얼굴마비, 눈물이 줄거나 늘어짐 온 것 같아요."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 맞는 거냐?
7,얼굴마비(말초성 마비),"밤마다 귀 뒷부분 통증, 눈물이 줄거나 늘어짐, 눈이 뻑뻑해짐이(가) 심해집니다."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 같은데요?
7,얼굴마비(말초성 마비),"맛을 느끼지 못함, 눈물이 줄거나 늘어짐, 귀 뒷부분 통증이(가) 점점 심해지고 있어."
7,얼굴마비(말초성 마비),"처음에는 눈이 뻑뻑해짐이(가) 그냥 좀 그런 거였는데, 이게 계속돼. 그냥 맛을 느끼지 못함이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요. 귀 뒷부분 통증이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 예방 방법을 찾고 있습니다.
7,얼굴마비(말초성 마비),입꼬리만 올라감 생겼어. 소리가 크게 들림 생긴 거 같아요?
7,얼굴마비(말초성 마비),눈물이 줄거나 늘어짐 온 것 같아. 맛을 느끼지 못함 있어. 침이나 음식물을 흘림 생긴 것 같아요.
7,얼굴마비(말초성 마비),"몸에 눈물이 줄거나 늘어짐, 입 주변 마비 같은 게 생긴 거 같거든요, 아 근데 잘 모르겠어."
7,얼굴마비(말초성 마비),요즘 이마에 주름을 잡기가 어렵음이(가) 자주 생겨. 요즘 귀 뒷부분 통증이(가) 자주 생겨.
7,얼굴마비(말초성 마비),요즘 얼굴마비(말초성 마비)에 대한 경고가 많습니다.
7,얼굴마비(말초성 마비),조금만 움직여도 눈물이 줄거나 늘어짐이(가) 생겨. 밥 먹고 나면 침이나 음식물을 흘림이(가) 생겨.
7,얼굴마비(말초성 마비),얼굴마비 온 것 같아요.
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 증상에 대해 알아보는 중이야.
7,얼굴마비(말초성 마비),"몸에 눈물이 줄거나 늘어짐 같은 게 생긴 거 같거든요, 아 근데 잘 모르겠어. 솔직히 소리가 크게 들림이(가) 있긴 해요, 근데 신경 쓸 정도인지는 잘 모르겠어."
7,얼굴마비(말초성 마비),가만히 있어도 소리가 크게 들림이(가) 느껴져.
7,얼굴마비(말초성 마비),운동 후에 소리가 크게 들림이(가) 더 심해지는 것 같습니다. 저녁이 되면 눈물이 줄거나 늘어짐이(가) 심해집니다.
7,얼굴마비(말초성 마비),"그냥 얼굴마비이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요."
7,얼굴마비(말초성 마비),얼굴마비(말초성 마비) 때문에 불안해지고 있어.
7,얼굴마비(말초성 마비),침이나 음식물을 흘림이(가) 계속 생겼다가 사라졌다가 하는 것 같기도 하고.
7,얼굴마비(말초성 마비),"아침마다 침이나 음식물을 흘림, 이마에 주름을 잡기가 어렵음 증상이 나타납니다."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)인지 뭔지 모르겠음.
8,얼굴마비(중추성 마비),혹시 얼굴마비(중추성 마비)일까 봐 걱정돼.
8,얼굴마비(중추성 마비),전문가들이 얼굴마비(중추성 마비) 조심하래.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)인 것 같은데요?
8,얼굴마비(중추성 마비),"특정 자세를 취할 때 복시, 한쪽 팔다리 마비, 한쪽 팔다리 감각저하이(가) 심해집니다."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 맞아요?
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 예방접종을 고려하고 있습니다.
8,얼굴마비(중추성 마비),"얼굴마비(중추성 마비)이(가) 그렇게 무서운 건지, 잘 모르겠어 사실."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 증상에 대해 더 알아보고 있습니다.
8,얼굴마비(중추성 마비),"그, 뭐냐 얼굴마비(중추성 마비)이(가) 좀 걱정은 되긴 해요."
8,얼굴마비(중추성 마비),그냥 얼굴마비(중추성 마비) 조심하라니까 나도 괜히 불안해졌어.
8,얼굴마비(중추성 마비),혹시 얼굴마비(중추성 마비) 징후 아닐까 걱정돼.
8,얼굴마비(중추성 마비),"복시, 이상행동 느낌 오는 것 같아."
8,얼굴마비(중추성 마비),"몸에 삼킴장애, 언어장애이(가) 느껴져."
8,얼굴마비(중추성 마비),아침마다 복시 증상이 나타납니다.
8,얼굴마비(중추성 마비),"얼굴마비이(가) 생기긴 했는데, 뭐랄까 대충 그냥 넘어갈 수 있을까 싶기도 해."
8,얼굴마비(중추성 마비),"뉴스에서 얼굴마비(중추성 마비) 관련 얘기 또 봤는데, 뭐랄까 좀 불안해요."
8,얼굴마비(중추성 마비),"솔직히 이상행동이(가) 있긴 해요, 근데 신경 쓸 정도인지는 잘 모르겠어."
8,얼굴마비(중추성 마비),쉬는 중인데도 얼굴마비이(가) 심해지고 있어. 가만히 있어도 운동실조이(가) 느껴져. 요즘 한쪽 팔다리 감각저하 관련 증상이 많아졌어.
8,얼굴마비(중추성 마비),"최근 발음장애, 언어장애, 시야장애 증상이 빈번하게 발생합니다."
8,얼굴마비(중추성 마비),요즘 이상행동 관련 증상이 많아졌어.
8,얼굴마비(중추성 마비),휴식을 취해도 얼굴마비이(가) 나아지지 않습니다.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 예방접종 할까 생각 중이야.
8,얼굴마비(중추성 마비),"요즘 얼굴마비(중추성 마비) 검사 받는 사람 많아졌다던데, 나도 받아야 하나 싶어."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)일까 그냥?
8,얼굴마비(중추성 마비),"아, 그, 얼굴마비(중추성 마비) 관련해서 조심하라는 말 들은 것 같기도 하고."
8,얼굴마비(중추성 마비),삼킴장애이(가) 점점 심해지는 것 같아. 시야장애이(가) 안 사라지고 계속돼.
8,얼굴마비(중추성 마비),전문가들이 얼굴마비(중추성 마비) 주의보를 발표했습니다.
8,얼굴마비(중추성 마비),"얼굴마비(중추성 마비) 걸리면 안 좋다는데, 정확히 뭔진 잘 모르겠어요."
8,얼굴마비(중추성 마비),시야장애 있어요.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)에 대한 불안감이 커지고 있습니다.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)인 듯?
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)이라면서요?
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 유행하고 있대.
8,얼굴마비(중추성 마비),스트레스 받을 때 시야장애이(가) 심해집니다.
8,얼굴마비(중추성 마비),주변 사람들도 얼굴마비(중추성 마비) 걱정하고 있어.
8,얼굴마비(중추성 마비),얼굴마비 있어.
8,얼굴마비(중추성 마비),"이상하게 발음장애이(가) 자꾸 생각나서, 그게 좀 신경 쓰여요. 그냥 음식을 흘리게 됨이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요."
8,얼굴마비(중추성 마비),"복시, 이상행동, 시야장애이(가) 안 사라지고 계속돼."
8,얼굴마비(중추성 마비),혹시 얼굴마비(중추성 마비)일까 걱정되고 있습니다.
8,얼굴마비(중추성 마비),특정 자세 취하면 복시이(가) 심해져.
8,얼굴마비(중추성 마비),"솔직히 한쪽 팔다리 감각저하, 발음장애, 얼굴마비이(가) 있긴 해요, 근데 신경 쓸 정도인지는 잘 모르겠어."
8,얼굴마비(중추성 마비),"몸에 음식을 흘리게 됨 같은 게 느껴지긴 하는데, 잘은 모르겠어."
8,얼굴마비(중추성 마비),"아니 뭐, 얼굴마비(중추성 마비) 무섭긴 한데, 그냥 기분 탓일 수도 있겠지."
8,얼굴마비(중추성 마비),얼굴마비이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고.
8,얼굴마비(중추성 마비),"사실 시야장애, 얼굴마비, 복시이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요."
8,얼굴마비(중추성 마비),"한쪽 팔다리 감각저하이(가) 생기긴 했는데, 뭐랄까 대충 그냥 넘어갈 수 있을까 싶기도 해. 솔직히 한쪽 팔다리 마비이(가) 신경 쓰이긴 하는데, 크게 아픈 건 아니야. 그냥 음식을 흘리게 됨이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요."
8,얼굴마비(중추성 마비),"솔직히 얼굴마비(중추성 마비) 걸릴 일은 없겠지 싶은데, 또 모르겠네."
8,얼굴마비(중추성 마비),날씨 바뀔 때마다 한쪽 팔다리 마비이(가) 생겨. 쉬는 중인데도 발음장애이(가) 심해지고 있어.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 걸렸을까?
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 걸렸다고 확정된 것도 아닌데 괜히 불안해져요.
8,얼굴마비(중추성 마비),"얼굴마비(중추성 마비) 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
8,얼굴마비(중추성 마비),몸에 한쪽 팔다리 감각저하이(가) 느껴져. 갑자기 운동실조이(가) 시작됐어.
8,얼굴마비(중추성 마비),얼굴마비 생긴 듯. 한쪽 팔다리 마비 좀 있는 듯. 발음장애 생긴 거 맞아?
8,얼굴마비(중추성 마비),"이상행동, 한쪽 팔다리 마비 느낌 오는 것 같아."
8,얼굴마비(중추성 마비),"복시, 한쪽 팔다리 감각저하, 음식을 흘리게 됨 생긴 거 같아?"
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 맞는 거냐?
8,얼굴마비(중추성 마비),"음식을 흘리게 됨, 발음장애, 언어장애 있음."
8,얼굴마비(중추성 마비),"처음에는 얼굴마비, 음식을 흘리게 됨이(가) 그냥 좀 그런 거였는데, 이게 계속돼."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 관련 뉴스가 자주 보여.
8,얼굴마비(중추성 마비),주변에 얼굴마비(중추성 마비) 확진자가 있어 불안합니다.
8,얼굴마비(중추성 마비),시야장애이(가) 자꾸 반복돼. 가만히 있어도 복시이(가) 느껴져. 저녁 되면 이상행동이(가) 더 심해져.
8,얼굴마비(중추성 마비),"솔직히 음식을 흘리게 됨이(가) 신경 쓰이긴 하는데, 크게 아픈 건 아니야. 복시이(가) 있긴 있는데 병원 갈 정도까진 아닌 거 같기도 해."
8,얼굴마비(중추성 마비),"몸에 시야장애 같은 게 느껴지긴 하는데, 잘은 모르겠어."
8,얼굴마비(중추성 마비),얼굴마비 같아.
8,얼굴마비(중추성 마비),"그냥 삼킴장애, 언어장애이(가) 생겼다 없어졌다 하는 거 같긴 합니다만, 좀 그렇네요."
8,얼굴마비(중추성 마비),"몸에 이상행동, 운동실조, 얼굴마비이(가) 느껴져."
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)이(가) 자꾸 생각나서 짜증나 죽겠어.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 퍼지고 있다는 얘기 들었어.
8,얼굴마비(중추성 마비),"한쪽 팔다리 감각저하이(가) 원래 이랬나, 아니 좀 아닌 것 같기도 합니다."
8,얼굴마비(중추성 마비),한쪽 팔다리 감각저하이(가) 반복적으로 나타나고 있습니다.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 검사 결과 기다리는 중이야.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 걸림?
8,얼굴마비(중추성 마비),이상행동 약간 있음. 한쪽 팔다리 감각저하 있는 거 같아. 음식을 흘리게 됨 있는 거 같음.
8,얼굴마비(중추성 마비),언어장애 생긴 거 같아?
8,얼굴마비(중추성 마비),갑자기 운동실조이(가) 시작됐어.
8,얼굴마비(중추성 마비),한쪽 팔다리 감각저하 온 것 같아. 시야장애 있는 거 같아요. 한쪽 팔다리 마비 같아.
8,얼굴마비(중추성 마비),삼킴장애 같아요.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비)에 감염될까 걱정입니다.
8,얼굴마비(중추성 마비),"몸이 좀 이상한데, 이게 얼굴마비(중추성 마비) 때문인지는 모르겠어."
8,얼굴마비(중추성 마비),날씨 바뀔 때마다 한쪽 팔다리 마비이(가) 생겨. 삼킴장애이(가) 며칠째 계속되고 있어. 날씨 바뀔 때마다 언어장애이(가) 생겨.
8,얼굴마비(중추성 마비),가족 중에 얼굴마비(중추성 마비) 의심되는 사람 있어.
8,얼굴마비(중추성 마비),주변 사람들도 얼굴마비(중추성 마비)을 걱정하고 있습니다.
8,얼굴마비(중추성 마비),발음장애이(가) 계속 생겼다가 사라졌다가 하는 것 같기도 하고.
8,얼굴마비(중추성 마비),한쪽 팔다리 감각저하이(가) 악화되는 느낌이 듭니다. 몸에 발음장애이(가) 느껴집니다.
8,얼굴마비(중추성 마비),아침마다 언어장애 증상이 나타나.
8,얼굴마비(중추성 마비),"몸에 발음장애 같은 게 생긴 거 같거든요, 아 근데 잘 모르겠어."
8,얼굴마비(중추성 마비),"몸에 좀 이상이 느껴지긴 해, 얼굴마비(중추성 마비) 때문인지는 모르겠지만."
8,얼굴마비(중추성 마비),최근 얼굴마비(중추성 마비) 관련 정보가 많이 공유되고 있습니다.
8,얼굴마비(중추성 마비),얼굴마비(중추성 마비) 검사 예약할까 고민 중이야.
8,얼굴마비(중추성 마비),"음식을 흘리게 됨, 삼킴장애 생김."
9,얼굴마비,뭔가 얼굴마비 관련 증상 같은 것도 느껴지는 것 같고 아닌 것 같고 그래.
9,얼굴마비,"가벼운 움직임에도 후유증, 발음장애이(가) 발생합니다."
9,얼굴마비,특별한 원인 없이 의식저하이(가) 생깁니다.
9,얼굴마비,발음장애 느낌 오는 것 같아.
9,얼굴마비,"사실 후유증이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요."
9,얼굴마비,얼굴마비 조기 발견이 중요하다고 들었습니다.
9,얼굴마비,운동 후에 편마비이(가) 더 심해지는 것 같습니다. 특정 자세를 취할 때 의식저하이(가) 심해집니다.
9,얼굴마비,의식저하 있는 거 같아요.
9,얼굴마비,최근 얼굴마비 사례가 증가하고 있습니다.
9,얼굴마비,"휴식을 취해도 발음장애, 후유증이(가) 나아지지 않습니다."
9,얼굴마비,얼굴마비 때문에 불안해지고 있어.
9,얼굴마비,"저녁 되면 발음장애, 편마비, 후유증이(가) 더 심해져."
9,얼굴마비,후유증으로 인해 일상생활이 힘들어지고 있습니다. 의식저하이(가) 악화되는 느낌이 듭니다.
9,얼굴마비,"몸이 별로 안 좋은데, 얼굴마비 때문인지는 진짜 잘 모르겠어."
9,얼굴마비,"몸이 좀 이상한데, 후유증 때문인 건지 뭔지 애매해."
9,얼굴마비,얼굴마비 예방 방법을 찾고 있습니다.
9,얼굴마비,스트레스 받으면 편마비이(가) 심해져. 후유증이(가) 점점 심해지고 있어.
9,얼굴마비,"솔직히 얼굴마비 걸릴 일은 없겠지 싶은데, 또 모르겠네."
9,얼굴마비,주변 사람들도 얼굴마비을 걱정하고 있습니다.
9,얼굴마비,스트레스 받으면 편마비이(가) 심해져. 특정 자세 취하면 발음장애이(가) 심해져.
9,얼굴마비,발음장애 약간 있어. 후유증 좀 있는 듯. 편마비 같아요.
9,얼굴마비,요즘 얼굴마비 경고 뉴스가 많아.
9,얼굴마비,"후유증이(가) 막 아픈 것도 같고 아닌 것도 같고 그런 느낌이야. 발음장애이(가) 아픈 것 같기도 한데, 이게 그냥 그런 거겠죠?"
9,얼굴마비,"뉴스에서 얼굴마비 관련 얘기 또 봤는데, 뭐랄까 좀 불안해요."
9,얼굴마비,얼굴마비일 수도?
9,얼굴마비,조금만 움직여도 의식저하이(가) 생겨.
9,얼굴마비,얼굴마비 걸렸다고 확정된 것도 아닌데 괜히 불안해져요.
9,얼굴마비,가만히 있어도 발음장애이(가) 느껴져.
9,얼굴마비,전문가들이 얼굴마비 주의보를 발표했습니다.
9,얼굴마비,날씨가 변할 때마다 의식저하이(가) 나타납니다. 휴식 중에도 후유증이(가) 심해지고 있습니다. 식사 후에 발음장애이(가) 발생하고 있습니다.
9,얼굴마비,"밤마다 후유증, 발음장애, 편마비이(가) 심해집니다."
9,얼굴마비,"발음장애, 후유증, 편마비이(가) 며칠째 계속되고 있어."
9,얼굴마비,"발음장애, 후유증이(가) 자꾸 반복돼."
9,얼굴마비,"얼굴마비 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
9,얼굴마비,편마비 있어요.
9,얼굴마비,전문가들이 얼굴마비 조심하래.
9,얼굴마비,얼굴마비 검사 예약할까 고민 중이야.
9,얼굴마비,얼굴마비 예방접종 할까 생각 중이야.
9,얼굴마비,얼굴마비 검사 받아야 함?
9,얼굴마비,얼굴마비 증상에 대해 더 알아보고 있습니다.
9,얼굴마비,"편마비이(가) 생기긴 했는데, 뭐랄까 대충 그냥 넘어갈 수 있을까 싶기도 해."
9,얼굴마비,휴식을 취해도 발음장애이(가) 나아지지 않습니다. 후유증 증상이 계속되고 있습니다.
9,얼굴마비,가족 중에 얼굴마비 의심되는 사람 있어.
9,얼굴마비,주변에 얼굴마비 확진자 있어서 무서워.
9,얼굴마비,얼굴마비이(가) 의심됩니다.
9,얼굴마비,발음장애 같아. 의식저하 생김. 후유증 느낌 있음.
9,얼굴마비,얼굴마비 조기 발견이 중요하대.
