disease_id,disease_name,generated_sentence
50,구개열,"수유 장애이(가) 계속 생겼다가 사라졌다가 하는 것 같기도 하고. 몸에 중이염 같은 게 생긴 거 같거든요, 아 근데 잘 모르겠어. 사실 콧소리이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요. 의사소통 어려움이(가) 원래 이랬나, 아니 좀 아닌 것 같기도 합니다. 솔직히 발음 장애이(가) 있긴 해요, 근데 신경 쓸 정도인지는 잘 모르겠어. 몸에 청각 장애 비슷한 게 있는데, 병원 가야 하나 모르겠어요."
50,구개열,의사소통 어려움 생긴 거 같아요? 중이염 온 듯. 청각 장애 있는 거 같아.
50,구개열,"콧소리이(가) 막 아픈 것도 같고 아닌 것도 같고 그런 느낌이야. 의사소통 어려움이(가) 생긴 건지 착각인지 헷갈리긴 합니다. 수유 장애이(가) 계속 생겼다가 사라졌다가 하는 것 같기도 하고. 청각 장애이(가) 아픈 것 같기도 한데, 이게 그냥 그런 거겠죠? 처음에는 발음 장애이(가) 그냥 좀 그런 거였는데, 이게 계속돼."
50,구개열,구개열 때문에 불안해지고 있어.
50,구개열,병원에서도 구개열 검사를 권장한다고 들었습니다.
50,구개열,최근 구개열이(가) 심각하다는 보고가 있었습니다.
50,구개열,"가벼운 움직임에도 콧소리, 청각 장애이(가) 발생합니다."
50,구개열,주변에 구개열 확진자 있어서 무서워.
50,구개열,구개열 가능성에 대해 고민하고 있습니다.
51,구강건조증,"구강건조증이(가) 걸릴 것 같기도 하고, 근데 또 아닐지도 모르겠어."
51,구강건조증,"구강건조증 검사 해야 되나, 그냥 좀 더 지켜봐야 할까 싶어요."
51,구강건조증,구강건조증 검사 받아야 함?
51,구강건조증,요즘 구강건조증 얘기가 많아서 좀 신경이 쓰이긴 하네.
51,구강건조증,물 필요 생긴 것 같아.
51,구강건조증,구강건조증일지도 몰라요.
51,구강건조증,구강건조증 검사 받을까 고민이야.
51,구강건조증,"구취, 물 필요 생겼어."
51,구강건조증,구강건조증일 수도?
51,구강건조증,"구강건조증 걸리면 안 좋다는데, 정확히 뭔진 잘 모르겠어요."
51,구강건조증,최근 구강건조증 사례가 증가하고 있습니다.
51,구강건조증,"구취이(가) 있긴 있는데 병원 갈 정도까진 아닌 거 같기도 해. 몸에 물 필요 비슷한 게 있는데, 병원 가야 하나 모르겠어요."
51,구강건조증,"물 필요이(가) 있긴 있는데 병원 갈 정도까진 아닌 거 같기도 해. 구취 때문에 계속 불편한데, 그거 있잖아요, 그런 거."
51,구강건조증,구강건조증 가능성 생각하고 있어.
51,구강건조증,구강건조증 검사 예약할까 고민 중이야.
51,구강건조증,구강건조증 가능성에 대해 고민하고 있습니다.
51,구강건조증,"몸에 구취 비슷한 게 있는데, 병원 가야 하나 모르겠어요. 물 필요이(가) 막 심한 건 아닌데 계속 찝찝해."
51,구강건조증,"스트레스 받으면 물 필요, 구취이(가) 심해져."
51,구강건조증,요즘 구강건조증 사례가 늘고 있대.
51,구강건조증,요즘 구강건조증 심각하다고 하더라.
52,골감소증,골감소증에 대한 불안감이 커지고 있습니다.
52,골감소증,혹시 골감소증일까 봐 걱정돼.
52,골감소증,골감소증 검사 받아야 함?
52,골감소증,골감소증 맞다고 봐야 하나?
52,골감소증,요즘 골감소증 사례가 늘고 있대.
52,골감소증,"골감소증이(가) 걸릴 것 같기도 하고, 근데 또 아닐지도 모르겠어."
52,골감소증,사망률이(가) 막 아픈 것도 같고 아닌 것도 같고 그런 느낌이야.
52,골감소증,저녁이 되면 사망률이(가) 심해집니다.
52,골감소증,"사망률이(가) 생기긴 했는데, 뭐랄까 대충 그냥 넘어갈 수 있을까 싶기도 해."
52,골감소증,골감소증 검사 받을까 고민이야.
52,골감소증,"친구가 골감소증 이야기했는데, 괜히 찝찝하더라."
52,골감소증,사망률 좀 있는 듯. 보행 장애 생긴 것 같아.
52,골감소증,혹시 골감소증일까 걱정되고 있습니다.
52,골감소증,"몸이 좀 이상한데, 후유증, 보행 장애 때문인 건지 뭔지 애매해."
52,골감소증,"스트레스 받으면 보행 장애, 후유증이(가) 심해져."
52,골감소증,"아니 뭐, 골감소증 무섭긴 한데, 그냥 기분 탓일 수도 있겠지."
52,골감소증,몸에 보행 장애이(가) 느껴집니다.
52,골감소증,"사실 후유증, 사망률, 보행 장애이(가) 생겼다고 하기엔 애매한데, 느낌은 좀 그래요."
53,코뼈 골절,코뼈 골절 맞는 거냐?
53,코뼈 골절,"치아의 부정교합, 코 모양이 삐뚤어짐, 후각저하, 국소적인 감각이상, 코눈물관 손상, 복시, 코의 통증, 눈물흘림증, 맑은 물이 흘러나오는 코, 코피, 뇌척수액 유출, 멍, 시력 변화, 뺨의 감각이상, 얼굴의 비대칭, 비정상적인 함몰이나 돌출 있는 거 같아요."
53,코뼈 골절,"코뼈 골절 걸리면 안 좋다는데, 정확히 뭔진 잘 모르겠어요."
53,코뼈 골절,아침마다 코피 증상이 나타납니다. 휴식 중에도 맑은 물이 흘러나오는 코이(가) 심해지고 있습니다.
53,코뼈 골절,"요즘 몸 상태가 좀 그런데, 혹시 코뼈 골절일까봐 좀 신경 쓰여요."
53,코뼈 골절,"별 일 없을 거라고 생각은 하는데, 코뼈 골절이라면 좀 문제잖아요."
53,코뼈 골절,코뼈 골절이(가) 확산되고 있다는 얘기를 들었습니다.
53,코뼈 골절,"코눈물관 손상, 맑은 물이 흘러나오는 코, 후각저하, 얼굴의 비대칭, 멍, 시력 변화, 뺨의 감각이상, 코 모양이 삐뚤어짐, 코피, 눈물흘림증 온 것 같아요."
53,코뼈 골절,코뼈 골절임?
53,코뼈 골절,코뼈 골절 맞아?
53,코뼈 골절,"멍, 시력 변화, 국소적인 감각이상, 복시, 맑은 물이 흘러나오는 코, 뇌척수액 유출, 코눈물관 손상, 비정상적인 함몰이나 돌출, 치아의 부정교합, 눈물흘림증, 코피 온 것 같아요."
53,코뼈 골절,코뼈 골절 조기 발견이 중요하다고 들었습니다.
53,코뼈 골절,"코피이(가) 원래 이랬나, 아니 좀 아닌 것 같기도 합니다."
53,코뼈 골절,"요즘 코뼈 골절 검사 받는 사람 많아졌다던데, 나도 받아야 하나 싶어."
53,코뼈 골절,최근 코뼈 골절 사례가 증가하고 있습니다.
53,코뼈 골절,코뼈 골절일까 그냥?
53,코뼈 골절,코뼈 골절 검사 받을까 고민이야.
53,코뼈 골절,그냥 코뼈 골절 조심하라니까 나도 괜히 불안해졌어.
53,코뼈 골절,"멍, 코 모양이 삐뚤어짐, 치아의 부정교합, 복시, 뺨의 감각이상, 뇌척수액 유출, 맑은 물이 흘러나오는 코 조금 있는 것 같아요."
54,골다공증,최근 골다공증 관련 정보가 많이 공유되고 있습니다.
54,골다공증,"일그러짐, 뼈 부러짐, 허리 구부림, 골절 같아."
54,골다공증,"허리 구부림이(가) 계속 생겼다가 사라졌다가 하는 것 같기도 하고. 몸이 좀 이상한데, 신장 감소 때문인 건지 뭔지 애매해."
54,골다공증,"몸에 골절 비슷한 게 있는데, 병원 가야 하나 모르겠어요. 몸이 좀 이상한데, 뼈 부러짐 때문인 건지 뭔지 애매해. 약해짐이(가) 막 심한 건 아닌데 계속 찝찝해."
54,골다공증,뼈 부러짐 있는 거 같아요. 허리 구부림 온 것 같아요. 변형 생긴 것 같아. 약해짐 생긴 듯. 신장 감소 있는 거 같아요. 골절 약간 있어요.
54,골다공증,일그러짐이(가) 있긴 한데 막 심각한 건 아닌 거 같기도 해요.
54,골다공증,"약해짐, 신장 감소이(가) 막 심한 건 아닌데 계속 찝찝해."
54,골다공증,"솔직히 약해짐, 허리 구부림, 일그러짐이(가) 신경 쓰이긴 하는데, 크게 아픈 건 아니야."
54,골다공증,골다공증 같음?
54,골다공증,골다공증 걸린 거야?
54,골다공증,가벼운 움직임에도 골절이(가) 발생합니다.
54,골다공증,"일그러짐, 약해짐, 뼈 부러짐 생긴 것 같아요."
54,골다공증,골다공증이냐?
54,골다공증,골다공증 관련 뉴스가 자주 보입니다.
54,골다공증,골다공증 검사 결과 기다리는 중이야.
54,골다공증,"처음에는 일그러짐이(가) 그냥 좀 그런 거였는데, 이게 계속돼. 아 뭐랄까, 변형이(가) 계속 있긴 한데, 이게 뭐 큰 문제는 아니겠죠? 솔직히 허리 구부림이(가) 신경 쓰이긴 하는데, 크게 아픈 건 아니야. 골절이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고. 약해짐이(가) 원래 이랬나, 아니 좀 아닌 것 같기도 합니다. 신장 감소이(가) 처음에는 괜찮았거든? 근데 지금은 좀 그렇네."
54,골다공증,"골다공증 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
54,골다공증,"주변에 골다공증 걸린 사람 있다던데, 좀 걱정되긴 하네."
54,골다공증,"골절, 약해짐, 변형 생긴 것 같아."
54,골다공증,골다공증임?
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","요즘 흉곽기형(오목가슴, 함몰흉, 누두흉) 사례가 늘고 있대."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","아니 뭐, 흉곽기형(오목가슴, 함몰흉, 누두흉) 무섭긴 한데, 그냥 기분 탓일 수도 있겠지."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","아, 그, 흉곽기형(오목가슴, 함몰흉, 누두흉) 관련해서 조심하라는 말 들은 것 같기도 하고."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉) 같은 거 신경 안 쓰려고 했는데, 자꾸 생각나네."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)",지구력 저하 생긴 거 같아?
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","뉴스에서 흉곽기형(오목가슴, 함몰흉, 누두흉) 관련 얘기 또 봤는데, 뭐랄까 좀 불안해요."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉) 걸리면 안 좋다는데, 정확히 뭔진 잘 모르겠어요."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","자각, 피로감, 운동능력 저하, 지구력 저하, 사회생활 방해, 만성 두통, 척주측만증, 부끄럼 있는 거 같음."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉)이라고 해야 하나요?"
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)",몸에 자각이(가) 느껴져.
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉) 예방 방법 좀 알아보고 있어."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉)이(가) 그렇게 무서운 건지, 잘 모르겠어 사실."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","몸에 반복적 호흡기 감염, 피로감, 자각, 운동능력 저하이(가) 느껴져."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉)이냐?"
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","소아기 성장장애, 호흡곤란, 부끄럼, 사회생활 방해, 자각, 척주측만증, 만성 두통, 반복적 호흡기 감염, 지구력 저하, 운동능력 저하, 피로감이(가) 자꾸 반복돼."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","척주측만증, 자각, 피로감, 운동능력 저하, 지구력 저하, 만성 두통, 호흡곤란, 사회생활 방해, 반복적 호흡기 감염, 소아기 성장장애, 부끄럼 같아요."
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)",부끄럼이(가) 점점 심해지고 있어. 피로감이(가) 점점 심해지는 것 같아. 날씨 바뀔 때마다 자각이(가) 생겨. 갑자기 소아기 성장장애이(가) 시작됐어. 반복적 호흡기 감염이(가) 점점 심해지고 있어. 특정 자세 취하면 호흡곤란이(가) 심해져. 지구력 저하이(가) 며칠째 계속되고 있어. 척주측만증이(가) 전보다 훨씬 심각해진 느낌이야. 사회생활 방해 때문에 집중이 안 돼. 아침마다 운동능력 저하 증상이 나타나.
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)",호흡곤란이(가) 전보다 훨씬 심각해진 느낌이야. 밥 먹고 나면 척주측만증이(가) 생겨. 지구력 저하 증상이 계속되고 있어. 소아기 성장장애이(가) 점점 심해지는 것 같아. 요즘 사회생활 방해 증상이 자주 생겨. 저녁 되면 만성 두통이(가) 더 심해져.
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)",휴식을 취해도 피로감이(가) 나아지지 않습니다. 반복적 호흡기 감염이(가) 전보다 더 심각해진 느낌입니다. 아침마다 운동능력 저하 증상이 나타납니다. 운동 후에 소아기 성장장애이(가) 더 심해지는 것 같습니다. 최근 사회생활 방해 관련 증상이 잦아졌습니다.
55,"흉곽기형(오목가슴, 함몰흉, 누두흉)","흉곽기형(오목가슴, 함몰흉, 누두흉) 증상에 대해 알아보는 중이야."
56,섬유근육통,"시력 저하, 기억력 저하이(가) 막 아픈 것도 같고 아닌 것도 같고 그런 느낌이야."
56,섬유근육통,혹시 섬유근육통일까 걱정되고 있습니다.
56,섬유근육통,섬유근육통 걱정해야 해요?
56,섬유근육통,"스트레스 후 증후군, 조현병, 불안감, 시력 저하, 전신통증, 뇌 신경전달물질의 이상, 양극성 장애, 과민대장증후군, 공황장애, 편두통, 집중력 저하, 인지장애, 기억력 저하, 두통, 피로감, 우울증, 과민방광염이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고."
56,섬유근육통,"이상하게 전신통증, 스트레스 후 증후군, 시력 저하, 양극성 장애, 월경 곤란, 두통, 편두통, 흉통, 기억력 저하, 집중력 저하이(가) 자꾸 생각나서, 그게 좀 신경 쓰여요."
56,섬유근육통,섬유근육통이(가) 걱정되어 검사를 고려하고 있습니다.
56,섬유근육통,"특별한 원인 없이 피로감, 양극성 장애, 불안감, 조현병이(가) 생깁니다."
56,섬유근육통,과민대장증후군 생긴 것 같아요. 우울증 생긴 거 맞아? 공황장애 생긴 것 같아. 조현병 생긴 거 맞아? 집중력 저하 있어요. 피로감 같음. 인지장애 온 것 같아요. 뇌 신경전달물질의 이상 조금 생겼어. 양극성 장애 생긴 듯. 편두통 생긴 거 맞아? 스트레스 후 증후군 있음. 기억력 저하 좀 있는 듯. 월경 곤란 같아.
56,섬유근육통,두통 같아요. 시력 저하 온 것 같아요. 불안감 생겼어. 피로감 생겼어요. 양극성 장애 있음. 스트레스 후 증후군 느낌 있음. 월경 곤란 있음. 조현병 느낌 있음. 과민방광염 느낌 있음. 공황장애 있는 거 같음. 뇌 신경전달물질의 이상 있어요. 집중력 저하 있어요. 전신통증 있는 거 같음. 우울증 생긴 거 같아?
56,섬유근육통,전신통증 느낌 있음. 집중력 저하 느낌 있어요. 양극성 장애 약간 있음. 흉통 있는 거 같아요. 시력 저하 좀 있는 듯. 과민대장증후군 있는 거 같음. 두통 생긴 듯. 피로감 같아. 우울증 약간 있어요.
56,섬유근육통,"시력 저하, 전신통증, 흉통, 조현병, 양극성 장애, 두통, 불안감, 기억력 저하, 집중력 저하, 스트레스 후 증후군이(가) 전보다 더 심각해진 느낌입니다."
56,섬유근육통,주변에 섬유근육통 환자가 많아졌대.
56,섬유근육통,"스트레스 받으면 뇌 신경전달물질의 이상, 양극성 장애, 두통, 인지장애, 공황장애, 과민대장증후군, 과민방광염, 편두통, 피로감, 흉통, 시력 저하, 집중력 저하, 조현병, 전신통증, 우울증, 스트레스 후 증후군, 기억력 저하, 불안감이(가) 심해져."
56,섬유근육통,"솔직히 섬유근육통 걸릴 일은 없겠지 싶은데, 또 모르겠네."
56,섬유근육통,양극성 장애 같음. 스트레스 후 증후군 약간 있어. 시력 저하 온 듯. 불안감 조금 생겼어. 조현병 생긴 것 같아. 과민대장증후군 생긴 거 같아요? 월경 곤란 좀 있는 듯. 인지장애 같아. 우울증 생긴 거 맞아? 공황장애 느낌 있어요. 기억력 저하 생긴 것 같아. 과민방광염 생겼어. 편두통 생긴 거 맞아? 피로감 생긴 거 맞아? 전신통증 생긴 듯.
56,섬유근육통,편두통 있음. 과민방광염 약간 있어. 기억력 저하 있어요. 공황장애 있음. 조현병 온 듯. 우울증 같음. 두통 조금 있는 것 같아요. 인지장애 생긴 거 같아? 불안감 좀 있는 듯. 과민대장증후군 생겼어요. 흉통 약간 있음.
56,섬유근육통,섬유근육통 관련 뉴스가 자주 보여.
56,섬유근육통,섬유근육통 걱정돼서 검사 고민 중이야.
56,섬유근육통,섬유근육통 맞는 거냐?
56,섬유근육통,섬유근육통 느낌 좀 있는데요?
57,평발(편평족),"몸에 좀 이상이 느껴지긴 해, 평발(편평족) 때문인지는 모르겠지만."
57,평발(편평족),평발(편평족) 가능성 생각하고 있어.
57,평발(편평족),평발(편평족)인 듯?
57,평발(편평족),"날씨 바뀔 때마다 피로, 발뒤꿈치의 기울어짐, 발 안쪽 아치의 소실, 평발의 변형, 만성적인 피곤함, 강직성 편평족, 족저근막의 과도한 신장, 후경골근 건 기능 장애이(가) 생겨."
57,평발(편평족),"그, 뭐랄까 피로감 비슷한 거 생겼는데 좀 이상하거든."
57,평발(편평족),요즘 만성적인 피곤함이(가) 자주 생겨. 족저근막의 과도한 신장이(가) 안 사라지고 계속돼. 특별한 이유도 없이 강직성 편평족이(가) 생겨. 발뒤꿈치의 기울어짐이(가) 점점 심해지는 것 같아.
57,평발(편평족),"아침마다 발뒤꿈치의 기울어짐, 강직성 편평족, 후경골근 건 기능 장애, 족저근막의 과도한 신장, 만성적인 피곤함 증상이 나타납니다."
57,평발(편평족),식사 후에 발뒤꿈치의 기울어짐이(가) 발생하고 있습니다. 아침마다 피로감 증상이 나타납니다. 특별한 원인 없이 피로이(가) 생깁니다. 최근 발 안쪽 아치의 소실이(가) 자주 발생하고 있습니다. 저녁이 되면 후경골근 건 기능 장애이(가) 심해집니다.
57,평발(편평족),평발(편평족)인지 뭔지 모르겠음.
57,평발(편평족),평발(편평족)일지도 몰라요.
57,평발(편평족),평발(편평족)이(가) 유행하고 있다는 소식을 접했습니다.
57,평발(편평족),"피로, 강직성 편평족, 평발의 변형, 족저근막의 과도한 신장, 만성적인 피곤함, 후경골근 건 기능 장애이(가) 점점 심해지고 있습니다."
57,평발(편평족),전염성 강한 평발(편평족) 유행 중이래.
57,평발(편평족),"피로, 강직성 편평족, 발뒤꿈치의 기울어짐, 피로감, 만성적인 피곤함, 후경골근 건 기능 장애, 평발의 변형, 발 안쪽 아치의 소실, 족저근막의 과도한 신장이(가) 막 아픈 것도 같고 아닌 것도 같고 그런 느낌이야."
57,평발(편평족),평발(편평족) 걸렸을까?
57,평발(편평족),"평발(편평족) 검사 해야 되나, 그냥 좀 더 지켜봐야 할까 싶어요."
57,평발(편평족),평발(편평족)일 리 없죠?
57,평발(편평족),족저근막의 과도한 신장이(가) 전보다 더 심각해진 느낌입니다. 가벼운 움직임에도 피로감이(가) 발생합니다. 특별한 원인 없이 평발의 변형이(가) 생깁니다.
57,평발(편평족),"친구가 평발(편평족) 이야기했는데, 괜히 찝찝하더라."
57,평발(편평족),"평발(편평족) 걸리면 안 좋다는데, 정확히 뭔진 잘 모르겠어요."
58,염좌,"피하 출혈, 불안정성이(가) 점점 심해지고 있습니다."
58,염좌,염좌 증상에 대해 더 알아보고 있습니다.
58,염좌,스트레스 받을 때 불안정성이(가) 심해집니다.
58,염좌,최근 염좌 발병률이 높아졌다는 소식을 들었습니다.
58,염좌,종창 생겼어요. 불안정성 있어요. 피하 출혈 같음.
58,염좌,"그, 뭐랄까 불안정성, 피하 출혈 비슷한 거 생겼는데 좀 이상하거든."
58,염좌,"불안정성, 종창, 피하 출혈 온 것 같아요."
58,염좌,특별한 원인 없이 불안정성이(가) 생깁니다.
58,염좌,불안정성 느낌 있음.
58,염좌,염좌 관련 뉴스가 자주 보여.
58,염좌,그냥 염좌 조심하라니까 나도 괜히 불안해졌어.
58,염좌,염좌 검사를 받을지 고민 중입니다.
58,염좌,피하 출혈이(가) 자꾸 반복돼. 종창 때문에 집중이 안 돼. 불안정성 때문에 집중이 안 돼.
58,염좌,"휴식을 취해도 피하 출혈, 종창, 불안정성이(가) 나아지지 않습니다."
58,염좌,염좌 같음?
58,염좌,"그냥 피하 출혈이(가) 좀 느껴지는 거 같아, 막 심한 건 아니고. 불안정성이(가) 있긴 한데 막 심각한 건 아닌 거 같기도 해요."
58,염좌,운동 후에 종창이(가) 더 심해지는 것 같습니다. 피하 출혈이(가) 사라지지 않고 지속되고 있습니다.
58,염좌,"종창, 피하 출혈 때문에 집중이 안 돼."
58,염좌,불안정성 있는 거 같아. 피하 출혈 생겼어. 종창 있음.
58,염좌,피하 출혈이(가) 반복적으로 나타나고 있습니다. 종창이(가) 사라지지 않고 지속되고 있습니다. 운동 후에 불안정성이(가) 더 심해지는 것 같습니다.
60,골관절염,"관절 뻗히고 풀림 조금 생겼어. 무릎 피부접힘 생긴 것 같아. 국소적 통증 생긴 거 같아요? 종창(부종, 부기) 있음. 관절에서 소리 생긴 거 같아요? 관절 붓고 아픔 같아요. 뼈돌기(골극) 생겼어. 관절 쑤심 있는 거 같아요. 관절 주위 압통 온 것 같아요. 운동 시 마찰음 생긴 거 같아요? 자세 이상 생김. 걸음걸이 이상 온 것 같아요. 관절 운동 범위 감소 약간 있어요."
60,골관절염,계절 바뀔 때마다 무릎 피부접힘이(가) 심해지는 것 같아. 특정 자세 취하면 관절 뻗히고 풀림이(가) 심해져. 갑자기 관절 운동 범위 감소이(가) 시작됐어. 관절에서 소리이(가) 안 사라지고 계속돼. 요즘 관절 주위 압통 증상이 자주 생겨.
60,골관절염,병원에서도 골관절염 검사를 권장한다고 들었습니다.
60,골관절염,"관절 쑤심 같아요. 국소적 통증 생긴 거 같아요? 종창(부종, 부기) 약간 있어요. 뼈돌기(골극) 약간 있음. 관절 붓고 아픔 생긴 거 맞아? 걸음걸이 이상 있는 거 같음. 관절에서 소리 생긴 거 같아? 무릎 피부접힘 온 것 같아."
60,골관절염,"관절 주위 압통, 종창(부종, 부기), 관절 운동 범위 감소, 관절 뻗히고 풀림, 운동 시 마찰음, 뼈돌기(골극), 관절 붓고 아픔, 걸음걸이 이상, 관절 쑤심, 무릎 피부접힘, 국소적 통증, 자세 이상이(가) 며칠째 계속되고 있어."
60,골관절염,골관절염이(가) 확산되고 있다는 얘기를 들었습니다.
60,골관절염,"조금만 움직여도 뼈돌기(골극), 관절 붓고 아픔, 관절 쑤심, 자세 이상, 무릎 피부접힘, 관절에서 소리, 관절 뻗히고 풀림, 관절 주위 압통, 걸음걸이 이상, 국소적 통증, 관절 운동 범위 감소, 종창(부종, 부기), 운동 시 마찰음이(가) 생겨."
60,골관절염,관절 운동 범위 감소이(가) 전보다 더 심각해진 느낌입니다. 아침마다 관절에서 소리 증상이 나타납니다. 날씨가 변할 때마다 관절 주위 압통이(가) 나타납니다. 갑작스럽게 운동 시 마찰음이(가) 시작되었습니다.
60,골관절염,골관절염임?
60,골관절염,그냥 골관절염 조심하라니까 나도 괜히 불안해졌어.
60,골관절염,"요즘 골관절염 검사 받는 사람 많아졌다던데, 나도 받아야 하나 싶어."
60,골관절염,"관절에서 소리, 걸음걸이 이상 약간 있어요."
60,골관절염,최근 골관절염 관련 정보가 많이 공유되고 있습니다.
60,골관절염,"휴식을 취해도 걸음걸이 이상이(가) 나아지지 않습니다. 관절 뻗히고 풀림이(가) 사라지지 않고 지속되고 있습니다. 스트레스 받을 때 무릎 피부접힘이(가) 심해집니다. 종창(부종, 부기)이(가) 전보다 더 심각해진 느낌입니다."
60,골관절염,"관절 쑤심 생긴 거 같아? 자세 이상 느낌 있어요. 관절 주위 압통 생긴 것 같아. 걸음걸이 이상 있어. 무릎 피부접힘 있는 거 같음. 관절에서 소리 약간 있어요. 관절 뻗히고 풀림 있어요. 뼈돌기(골극) 생긴 것 같아요. 관절 붓고 아픔 생긴 거 같아? 운동 시 마찰음 있는 거 같음. 종창(부종, 부기) 생긴 것 같아. 관절 운동 범위 감소 있는 거 같음."
60,골관절염,골관절염 맞는 거냐?
60,골관절염,요즘 골관절염 심각하다고 하더라.
60,골관절염,"국소적 통증, 관절 운동 범위 감소, 관절 쑤심, 운동 시 마찰음, 관절 주위 압통, 뼈돌기(골극), 관절에서 소리, 관절 붓고 아픔, 자세 이상 생겼어."
60,골관절염,골관절염이(가) 걱정되어 검사를 고려하고 있습니다.
61,요통,요통 맞다고 봐야 하나?
61,요통,"요통이(가) 그렇게 무서운 건지, 잘 모르겠어 사실."
61,요통,요통 걸리면 좀 골치 아파질 것 같긴 해요.
61,요통,주변에서 요통 환자가 늘고 있다고 들었습니다.
61,요통,요통 관련 뉴스가 자주 보입니다.
61,요통,요통 걸린 것 같기도 하고 아닌 것 같기도 해요.
61,요통,요즘 파행 증상이 자주 생겨. 밤마다 복부 통증이(가) 심해져. 특별한 이유도 없이 근위축이(가) 생겨.
61,요통,"특정 자세 취하면 발열, 파행, 근위축, 복부 통증이(가) 심해져."
61,요통,"복부 통증, 저림, 체중감소으로 인해 집중력이 떨어지고 있습니다."
61,요통,"처음에는 복부 통증이(가) 그냥 좀 그런 거였는데, 이게 계속돼. 몸에 체중감소 같은 게 생긴 거 같거든요, 아 근데 잘 모르겠어. 근위축 생겼는데, 그게 막 아픈 건 아니고 그냥 이상해. 몸에 저림 같은 게 느껴지긴 하는데, 잘은 모르겠어. 약간 파행 느낌이 들긴 해요, 아닌가 싶기도 하고. 방사통이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고."
61,요통,방사통이(가) 악화되는 느낌이 듭니다. 아침마다 복부 통증 증상이 나타납니다. 체중감소이(가) 심해져 잠을 제대로 이루지 못하고 있습니다. 아침마다 움직임 제한 증상이 나타납니다. 발열이(가) 심해져 잠을 제대로 이루지 못하고 있습니다. 가만히 있어도 저림이(가) 느껴집니다. 특별한 원인 없이 파행이(가) 생깁니다.
61,요통,"쉬는 중인데도 발열, 복부 통증이(가) 심해지고 있어."
61,요통,특정 자세 취하면 근위축이(가) 심해져.
61,요통,그냥 요통 조심하라니까 나도 괜히 불안해졌어.
61,요통,계절 바뀔 때마다 근위축이(가) 심해지는 것 같아. 체중감소이(가) 점점 심해지고 있어. 저녁 되면 움직임 제한이(가) 더 심해져. 특정 자세 취하면 파행이(가) 심해져. 밤마다 복부 통증이(가) 심해져.
61,요통,요즘 요통 얘기가 많아서 좀 신경이 쓰이긴 하네.
61,요통,요통 가능성에 대해 고민하고 있습니다.
61,요통,요통인가요?
61,요통,"방사통, 저림, 복부 통증, 근위축, 파행이(가) 있긴 있는데 그냥 넘겨도 되는 건가 싶기도 하고."
61,요통,복부 통증 생김. 저림 있는 거 같아요. 움직임 제한 생긴 거 같아? 발열 생긴 거 맞아? 체중감소 느낌 있어요.
62,척추관 협착증,"무지근한 통증, 피부 신경 분포의 양상과 불일치, 신경성 간헐적 파행, 쥐가 나는 감각, 저림 생겼는데, 그게 막 아픈 건 아니고 그냥 이상해."
62,척추관 협착증,척추관 협착증 같은 거 아님?
62,척추관 협착증,몸에 신경성 간헐적 파행이(가) 느껴져. 밥 먹고 나면 무릎쪽으로 퍼져가는 증상이(가) 생겨. 갑자기 보행 지장이(가) 시작됐어. 몸에 습한 기후에 악화되는 통증이(가) 느껴져. 특별한 이유도 없이 하지 근력 약화이(가) 생겨. 요즘 안정을 취하면 호전되는 양상이(가) 자주 생겨. 가만히 있어도 경련이(가) 느껴져. 통증에 대한 민감도이(가) 전보다 훨씬 심각해진 느낌이야. 조금만 움직여도 쑤시는 통증이(가) 생겨. 좌골신경통 증상 때문에 잠도 제대로 못 자.
62,척추관 협착증,"요즘 몸 상태가 좀 그런데, 혹시 척추관 협착증일까봐 좀 신경 쓰여요."
